Chain,Chain ID,Morpho Protocol ID,Identifier,Position,Position ID
ethereum,1,2,0x14A90D27338f40E22E1458A92934061cCAe144fC,1.2.1.0x14a90d27338f40e22e1458a92934061ccae144fc,62147286984728037498950124452161393449228321790835523546362699917234607922477
ethereum,1,2,0x18032C694f8ebfdcc030cB8C54c3701a107c2F72,1.2.1.0x18032c694f8ebfdcc030cb8c54c3701a107c2f72,64384109862514302539292622472839257656467907874141310698566978649527920961152
ethereum,1,2,0x1CE2354074C717a266aDADCD5e34104f233Da446,1.2.1.0x1ce2354074c717a266adadcd5e34104f233da446,69412816795476919502382895274195257298806882898557501539609238502429073126960
ethereum,1,2,0x1CF64B568611aB1090490b9b01239DBDD0A90EdB,1.2.1.0x1cf64b568611ab1090490b9b01239dbdd0a90edb,62920218259389026655730964174394669537757701881198211524047204692190828628192
ethereum,1,2,0x21A303957549682f8b0C340aad4ae693f91dE8d7,1.2.1.0x21a303957549682f8b0c340aad4ae693f91de8d7,29261110085232164907461845595694351665157100527021396049642256017070708796769
ethereum,1,2,0x2679f32C0FF31e3d09DE6d2046D15F8fB7173f6e,1.2.1.0x2679f32c0ff31e3d09de6d2046d15f8fb7173f6e,112860796692396430325904432973274059352581367181236364064518170215049041761567
ethereum,1,2,0x28A9B2e74D9e50E89d4efE6B5461A01C43113614,1.2.1.0x28a9b2e74d9e50e89d4efe6b5461a01c43113614,24872093728051542155441863061230560456764925116675958069481226989972005828341
ethereum,1,2,0x29B70A270723731bBCBE94E1F1A53977677AB604,1.2.1.0x29b70a270723731bbcbe94e1f1a53977677ab604,49355825780808655371602882063659627201572631696468480920779855506281758018588
ethereum,1,2,0x29CA54dd3Ae9E43aBb10880f5E08da439Bf25F99,1.2.1.0x29ca54dd3ae9e43abb10880f5e08da439bf25f99,69348086960355447887205444999112162669665806799161713878228918668825354482616
ethereum,1,2,0x2B58132964f038461E3D8b56df582f49FEcc8745,1.2.1.0x2b58132964f038461e3d8b56df582f49fecc8745,93426160459409356174988357216936199042316352360586562211855071624331627582665
ethereum,1,2,0x2f793A5302bA958585E8F671c0E7228b26C57818,1.2.1.0x2f793a5302ba958585e8f671c0e7228b26c57818,100538388923842198595815344993426325108292485048475672435584366300132270343829
